id,key,value,type
3612914349,name,Muchos!,regular
3612914349,amenity,restaurant,regular
3612914349,cuisine,mexican,regular
3612914350,name,Art Cleaners,regular
3612914350,shop,dry_cleaning,regular
3612914350,website,http://www.cleaningisart.com/,regular
3612914351,shop,florist,regular
3612914352,name,Complete Auto Repair,regular
3612914352,shop,car_repair,regular
3612932420,highway,crossing,regular
3612932421,highway,crossing,regular
3612932439,highway,crossing,regular
3613451207,highway,crossing,regular
3613451207,crossing,zebra,regular
3613960687,name,Ike’s Place,regular
3613960687,amenity,fast_food,regular
3613960687,cuisine,sandwich,regular
3613960687,website,http://ilikeikesplace.com/santa-clara,regular
3613960688,name,Ramen Taka,regular
3613960688,amenity,restaurant,regular
3613960688,cuisine,japanese,regular
3613960688,website,http://ramentaka.org/,regular
3613960690,name,Subway,regular
3613960690,amenity,fast_food,regular
3613960690,cuisine,sandwich,regular
3613961705,name,Cooley Commercial,regular
3613961705,office,estate_agent,regular
3614092065,highway,traffic_signals,regular
3614168587,name,College Park,regular
3614168587,place,neighbourhood,regular
3614168587,city,San José,is_in
3614168587,state,California,is_in
3614168587,county,Santa Clara,is_in
3614168587,country,United States of America,is_in
3614176928,name,Rose Garden,regular
3614176928,place,suburb,regular
3614176928,wikipedia,"en:Rose Garden, San Jose, California",regular
3614176928,city,San José,is_in
3614176928,state,California,is_in
3614176928,county,Santa Clara,is_in
3614176928,country,United States of America,is_in
3614216317,highway,crossing,regular
3614216317,crossing,zebra,regular
3614216318,highway,traffic_signals,regular
3614216323,highway,traffic_signals,regular
3614216326,highway,crossing,regular
3614216326,crossing,zebra,regular
3614216327,FIXME,add sidewalks to properly model the diagonal crossing (pedestrian scramble) here,regular
3614216327,highway,traffic_signals,regular
3614216327,crossing,pedestrian_scramble,regular
3614216329,highway,traffic_signals,regular
3614216332,highway,traffic_signals,regular
3614216335,highway,crossing,regular
3614216335,crossing,zebra,regular
3614216337,highway,crossing,regular
3614216337,crossing,diagonal,regular
3614216341,highway,crossing,regular
3614216341,crossing,zebra,regular
3614216342,highway,traffic_signals,regular
3614216343,highway,traffic_signals,regular
3614216344,highway,crossing,regular
3614216346,highway,crossing,regular
3614216346,crossing,zebra,regular
3614216347,highway,traffic_signals,regular
3614235880,bench,yes,regular
3614235880,highway,bus_stop,regular
3614235880,network,VTA,regular
3614235880,route_ref,61;62,regular
3614235884,name,Browne Insurance,regular
3614235884,office,insurance,regular
3614235888,name,San Jose Employment Tax Office,regular
3614235888,office,government,regular
3614235888,operator,Employee Development Department of California,regular
3614235888,short_name,ESA,regular
3614238519,bench,yes,regular
3614238519,highway,bus_stop,regular
3614238519,network,VTA,regular
3614238520,highway,bus_stop,regular
3614238520,network,VTA,regular
3614238521,highway,bus_stop,regular
3614238521,network,VTA,regular
3614367686,highway,bus_stop,regular
3614367686,network,VTA,regular
3614367686,route_ref,61;62,regular
3614367687,highway,bus_stop,regular
3614367687,network,VTA,regular
3614367688,highway,bus_stop,regular
3614367688,network,VTA,regular
3614367689,bench,yes,regular
3614367689,highway,bus_stop,regular
3614367689,network,VTA,regular
3614367689,shelter,yes,regular
3614367690,highway,crossing,regular
3614367690,crossing,zebra,regular
3614367692,bench,yes,regular
3614367692,highway,bus_stop,regular
3614367692,network,VTA,regular
3614367692,shelter,yes,regular
3614368108,highway,bus_stop,regular
3614368108,network,VTA,regular
3614368109,highway,bus_stop,regular
3614368109,network,VTA,regular
3614368110,highway,bus_stop,regular
3614368110,network,VTA,regular
3614368111,highway,bus_stop,regular
3614368111,network,VTA,regular
3614368112,highway,bus_stop,regular
3614368112,network,VTA,regular
3614368113,highway,bus_stop,regular
3614368113,network,VTA,regular
3614368114,highway,bus_stop,regular
3614368114,network,VTA,regular
3614368115,bench,yes,regular
3614368115,highway,bus_stop,regular
3614368115,network,VTA,regular
3614368115,shelter,yes,regular
3614368116,highway,bus_stop,regular
3614368116,network,VTA,regular
3614368117,bench,yes,regular
3614368117,highway,bus_stop,regular
3614368117,network,VTA,regular
3614368117,shelter,yes,regular
3614368118,highway,bus_stop,regular
3614368118,network,VTA,regular
3614368119,highway,bus_stop,regular
3614368119,network,VTA,regular
3614368120,bench,yes,regular
3614368120,highway,bus_stop,regular
3614368120,network,VTA,regular
3614368120,shelter,yes,regular
3614368121,bench,yes,regular
3614368121,highway,bus_stop,regular
3614368121,network,VTA,regular
3614368121,shelter,yes,regular
3614368122,bench,yes,regular
3614368122,highway,bus_stop,regular
3614368122,network,VTA,regular
3614476451,bench,yes,regular
3614476451,highway,bus_stop,regular
3614476451,network,VTA,regular
3614476451,shelter,yes,regular
3616819734,name,Sons of San José,regular
3616819734,website,http://sjwarmemorial.com/,regular
3616819734,alt_name,San Jose Vietnam War Memorial,regular
3616819734,historic,memorial,regular
3616819734,operator,San Jose Vietnam War Memorial Foundation,regular
3616819739,highway,traffic_signals,regular
3616819745,highway,crossing,regular
3616819745,crossing,zebra,regular
3616819747,highway,crossing,regular
3616819747,crossing,zebra,regular
3616819748,highway,traffic_signals,regular
3616819749,highway,crossing,regular
3616819749,crossing,zebra,regular
3616819750,highway,crossing,regular
3616819750,crossing,zebra,regular
3616819751,highway,crossing,regular
3616819751,crossing,zebra,regular
3616819752,name,The Denture Clinic,regular
3616819752,amenity,dentist,regular
3616819752,website,http://nicholasclongdds.com/,regular
3616819752,alt_name,"Nicholas C. Long, D.D.S.",regular
3616819753,name,Alameda Motel,regular
3616819753,tourism,motel,regular
3616955479,name,A-A Lock & Alarm,regular
3616955479,shop,locksmith,regular
3616955479,website,http://www.aalock.com/,regular
3616955479,alt_name,A-A Locksmith,regular
3616955489,traffic_calming,bump,regular
3616955490,traffic_calming,bump,regular
3616955491,traffic_calming,bump,regular
3616965645,name,R+G,regular
3616965645,office,company,regular
3616965646,name,HPC Architecture,regular
3616965646,office,architect,regular
3616965646,website,http://www.hpc-arch.com/,regular
3617590103,name,JB Trophies,regular
3617590103,shop,trophy,regular
3617590103,website,http://www.jbtrophies.com/,regular
3617590104,name,Game Kastle,regular
3617590104,shop,games,regular
3617590104,website,http://www.gamekastle.com/,regular
3618641244,name,Panera Bread,regular
3618641244,amenity,restaurant,regular
3618641244,cuisine,sandwich,regular
3618641245,name,U.S. Health Works Medical Group,regular
3618641245,amenity,doctors,regular
3618641245,operator,Dignity Health,regular
3622556800,name,For Moms,regular
3622556800,shop,clothes,regular
3622556802,name,Coleman Family Dental,regular
3622556802,amenity,dentist,regular
3622556803,name,San Jose Disability Insurance Office,regular
3622556803,office,government,regular
3622556803,operator,Employment Development Department of California,regular
3622556927,amenity,post_box,regular
3622556927,operator,United States Postal Service,regular
3622556977,name,Legal Pursuit,regular
3622556977,office,lawyer,regular
3622556977,website,http://www.legalpursuitinc.com/,regular
3622610698,barrier,toll_booth,regular
3622610700,highway,bus_stop,regular
3622610700,network,VTA,regular
3622610700,route_ref,522,regular
3622610701,name,Hair Color Salon,regular
3622610701,shop,hairdresser,regular
3622610702,name,Diaz,regular
3622610702,shop,clothes,regular
3622610702,website,http://www.diazmenswear.com/,regular
3622610703,name,San Jose Copies & More,regular
3622610703,shop,copyshop,regular
3622610703,website,http://www.sanjosecopies.com/,regular
3622610704,name,Laurel’s Delights,regular
3622610704,amenity,restaurant,regular
3622610705,name,Valley View Reality,regular
3622610705,office,estate_agent,regular
3622610706,name,Love Fashion,regular
3622610706,shop,clothes,regular
3622610707,name,Pisciotta Reality,regular
3622610707,office,estate_agent,regular
3622682434,name,"Adobe Animal Hospital, South Bay",regular
3622682434,amenity,veterinary,regular
3622682435,name,Philz Coffee,regular
3622682435,amenity,cafe,regular
3622758810,man_made,flagpole,regular
3622758810,name,United States,flag
3622758810,type,national,flag
3622758811,man_made,flagpole,regular
3622758811,name,California,flag
3622758811,type,regional,flag
3622758812,man_made,flagpole,regular
3622758812,name,San José,flag
3622758812,type,city,flag
3622758813,note,"Sometimes another flag is substituted in, such as the LGBT rainbow flag",regular
3622758813,man_made,flagpole,regular
3622758813,name,San Jose City Hall,flag
3622758813,type,governmental,flag
3622788187,name,MetroPCS,regular
3622788187,shop,mobile_phone,regular
3622788317,name,San Jose City Hall Garage,regular
3622788317,amenity,parking_entrance,regular
3622788317,parking,underground,regular
3622788391,barrier,bollard,regular
3622806326,name,Downtown San Jose Farmers’ Market,regular
3622806326,amenity,marketplace,regular
3622806326,operator,Pacific Coast Farmers’ Market Association,regular
3622806326,opening_hours,Fr 10:00-14:00,regular
3622810116,highway,crossing,regular
3622810116,crossing,zebra,regular
3622822246,name,Redbox,regular
3622822246,amenity,vending_machine,regular
3622822246,network,Redbox,regular
3622822246,vending,video_rental,regular
3622822249,highway,crossing,regular
3622822249,crossing,zebra,regular
3622822268,highway,crossing,regular
3622822268,crossing,zebra,regular
3622822269,highway,crossing,regular
3622822269,crossing,zebra,regular
3622822284,highway,crossing,regular
3622822284,crossing,zebra,regular
3622822285,amenity,fuel,regular
3622822286,highway,crossing,regular
3622822286,crossing,zebra,regular
3622824128,highway,crossing,regular
3622824128,crossing,zebra,regular
3622824129,highway,crossing,regular
3622824129,crossing,zebra,regular
3622824130,old_name,Capoeira Irmandade,regular
3622824130,en,Capoeira Irmandade,old_name
3622824130,pt,Capoeira Irmandade,old_name
3622824130,historic,dojo,amenity
3622824131,name,Annie’s Vietnamese Sandwiches,regular
3622824131,amenity,fast_food,regular
3622824131,cuisine,sandwich,regular
3622824132,name,University Cleaners,regular
3622824132,shop,laundry,regular
3622824133,name,LeJJBelle,regular
3622824133,shop,beauty,regular
3622824133,website,http://lejjbellenailspa.com/,regular
3622824134,shop,pawnbroker,regular
3622829465,highway,bus_stop,regular
3622829465,network,VTA,regular
3622835488,power,tower,regular
3622852501,highway,crossing,regular
3622852501,crossing,zebra,regular
3622852510,highway,crossing,regular
3622852510,crossing,zebra,regular
3622877878,highway,crossing,regular
3622877878,crossing,zebra,regular
3622877889,shop,kiosk,regular
3622877889,kiosk,hot_dogs,regular
3622933456,highway,crossing,regular
3622933456,crossing,zebra,regular
3622933457,highway,crossing,regular
3622933457,crossing,zebra,regular
3623650303,highway,crossing,regular
3623650303,crossing,zebra,regular
3623650304,highway,crossing,regular
3623650304,crossing,zebra,regular
3623650305,highway,crossing,regular
3623650305,crossing,zebra,regular
3623650306,highway,crossing,regular
3623650306,crossing,zebra,regular
3623650307,highway,crossing,regular
3623650307,crossing,zebra,regular
3623786013,highway,bus_stop,regular
3623786013,network,VTA,regular
3623786013,route_ref,201;65;63;64,regular
3623786014,highway,bus_stop,regular
3623786014,network,VTA,regular
3623786014,route_ref,201;65;63;64,regular
3624046601,name,K.zzang,regular
3624046601,amenity,restaurant,regular
3624046601,cuisine,korean,regular
3624046602,name,Lotus Spa,regular
3624046602,shop,beauty,regular
3624046602,website,http://www.lotus-spa.org/,regular
3624046603,name,Sensi Herbal Care,regular
3624046603,shop,cannabis,regular
3624046603,website,http://www.sensiherbalcare.com/,regular
3624046603,dispensing,yes,regular
3624046609,name,360° Nutrition,regular
3624046609,sport,fitness,regular
3624046609,leisure,fitness_centre,regular
3624046609,website,http://www.360nutritionteam.com/,regular
3624046610,name,Tofoo Cơm Chay,regular
3624046610,amenity,restaurant,regular
3624046610,cuisine,vietnamese,regular
3624046610,website,http://www.tofoo-com-chay.com/,regular
3624046610,alt_name,Tofoo Com Chay,regular
3624046610,vegan,only,diet
3624046611,name,Urban Barber College,regular
3624046611,level,0,regular
3624046611,amenity,training,regular
3624046611,website,http://urbanbarbercollege.com/,regular
3624046611,training,hairdressing,regular
3624046612,shop,tobacco,regular
3624046615,highway,bus_stop,regular
3624046615,network,VTA,regular
3624053307,highway,crossing,regular
3624053307,crossing,zebra,regular
3624053308,highway,crossing,regular
3624053308,crossing,zebra,regular
3624053309,highway,crossing,regular
3624053309,crossing,zebra,regular
3624053310,highway,crossing,regular
3624053310,crossing,zebra,regular
3624053311,highway,crossing,regular
3624053311,crossing,zebra,regular
3624053312,highway,crossing,regular
3624053312,crossing,zebra,regular
3624053313,highway,crossing,regular
3624053313,crossing,zebra,regular
3624053314,highway,crossing,regular
3624053314,crossing,zebra,regular
3624053315,highway,crossing,regular
3624053315,crossing,zebra,regular
3624053316,highway,crossing,regular
3624053316,crossing,zebra,regular
3624053317,highway,crossing,regular
3624053317,crossing,zebra,regular
3624053318,highway,crossing,regular
3624053318,crossing,zebra,regular
3624053319,highway,crossing,regular
3624053319,crossing,zebra,regular
3624053320,highway,crossing,regular
3624053320,crossing,zebra,regular
3624053321,highway,crossing,regular
3624053321,crossing,zebra,regular
3624053322,highway,crossing,regular
3624053322,crossing,zebra,regular
3624053323,highway,crossing,regular
3624053323,crossing,zebra,regular
3624053324,highway,crossing,regular
3624053324,crossing,zebra,regular
3624053325,highway,crossing,regular
3624053325,crossing,zebra,regular
3624053326,highway,crossing,regular
3624053326,crossing,zebra,regular
3624053327,highway,crossing,regular
3624053327,crossing,zebra,regular
3624053328,highway,crossing,regular
3624053328,crossing,zebra,regular
3624053329,highway,crossing,regular
3624053329,crossing,zebra,regular
3624053330,highway,crossing,regular
3624053330,crossing,zebra,regular
3624053331,highway,crossing,regular
3624053331,crossing,zebra,regular
3624053332,highway,crossing,regular
3624053332,crossing,zebra,regular
3624053333,highway,crossing,regular
3624053333,crossing,zebra,regular
3624053334,highway,crossing,regular
3624053334,crossing,zebra,regular
3624053335,highway,crossing,regular
3624053335,crossing,zebra,regular
3624053336,highway,crossing,regular
3624053336,crossing,zebra,regular
3624053337,highway,crossing,regular
3624053337,crossing,zebra,regular
3624053338,highway,crossing,regular
3624053338,crossing,zebra,regular
3624053410,name,Fast Pizza,regular
3624053410,amenity,restaurant,regular
3624053410,cuisine,pizza,regular
3624570860,highway,crossing,regular
3624570860,crossing,zebra,regular
3624570885,railway,level_crossing,regular
3624570888,highway,crossing,regular
3624570888,crossing,zebra,regular
3624570939,highway,crossing,regular
3624570939,crossing,zebra,regular
3624570999,traffic_calming,bump,regular
3624571001,traffic_calming,bump,regular
3624571002,traffic_calming,bump,regular
3624571003,traffic_calming,bump,regular
3624571008,traffic_calming,bump,regular
3624571009,traffic_calming,bump,regular
3624571010,traffic_calming,bump,regular
3624571011,traffic_calming,bump,regular
3624571016,traffic_calming,bump,regular
3624571030,traffic_calming,bump,regular
3624571031,traffic_calming,bump,regular
3624571033,traffic_calming,bump,regular
3624571034,traffic_calming,bump,regular
3624571035,traffic_calming,bump,regular
3624571037,traffic_calming,bump,regular
3624571038,traffic_calming,bump,regular
3624571039,traffic_calming,bump,regular
3624571040,traffic_calming,bump,regular
3624571041,traffic_calming,bump,regular
3624571042,traffic_calming,bump,regular
3624571043,traffic_calming,bump,regular
3624571044,traffic_calming,bump,regular
3624571045,traffic_calming,bump,regular
3624571068,highway,crossing,regular
3624571068,crossing,zebra,regular
3624571069,highway,crossing,regular
3624571069,crossing,zebra,regular
3624571070,highway,crossing,regular
3624571070,crossing,zebra,regular
3624571071,highway,crossing,regular
3624571071,crossing,zebra,regular
3624571072,highway,crossing,regular
3624571072,crossing,zebra,regular
3624571073,highway,crossing,regular
3624571073,crossing,zebra,regular
3624571074,highway,crossing,regular
3624571074,crossing,zebra,regular
3624571078,highway,crossing,regular
3624571078,crossing,zebra,regular
3624571079,highway,crossing,regular
3624571079,crossing,zebra,regular
3624571080,highway,crossing,regular
3624571080,crossing,zebra,regular
3624571081,highway,crossing,regular
3624571081,crossing,zebra,regular
3624571082,highway,crossing,regular
3624571082,crossing,zebra,regular
3624571083,highway,crossing,regular
3624571083,crossing,zebra,regular
3624571084,highway,crossing,regular
3624571084,crossing,zebra,regular
3624571085,highway,crossing,regular
3624571085,crossing,zebra,regular
3624571086,highway,crossing,regular
3624571086,crossing,zebra,regular
3624571087,highway,crossing,regular
3624571087,crossing,zebra,regular
3624571088,highway,crossing,regular
3624571088,crossing,zebra,regular
3624571089,highway,crossing,regular
3624571089,crossing,zebra,regular
3624571090,highway,crossing,regular
3624571090,crossing,zebra,regular
3624571091,highway,crossing,regular
3624571091,crossing,zebra,regular
3624571092,highway,crossing,regular
3624571092,crossing,zebra,regular
3624571096,traffic_calming,bump,regular
3624571101,traffic_calming,bump,regular
3624571106,highway,crossing,regular
3624571106,crossing,zebra,regular
3624571107,highway,crossing,regular
3624571107,crossing,zebra,regular
3624571108,highway,crossing,regular
3624571108,crossing,zebra,regular
3624571109,highway,crossing,regular
3624571109,crossing,zebra,regular
3624571110,highway,crossing,regular
3624571110,crossing,zebra,regular
3624571111,highway,crossing,regular
3624571111,crossing,zebra,regular
3624571112,highway,crossing,regular
3624571112,crossing,zebra,regular
3624571113,highway,crossing,regular
3624571113,crossing,zebra,regular
3624571114,highway,crossing,regular
3624571114,crossing,zebra,regular
3624571115,highway,crossing,regular
3624571115,crossing,zebra,regular
3624571116,highway,crossing,regular
3624571116,crossing,zebra,regular
3624571117,highway,crossing,regular
3624571117,crossing,zebra,regular
3624571118,highway,crossing,regular
3624571118,crossing,zebra,regular
3624571119,highway,crossing,regular
3624571119,crossing,zebra,regular
3624571120,highway,crossing,regular
3624571120,crossing,zebra,regular
3624571121,highway,crossing,regular
3624571121,crossing,zebra,regular
3624571122,highway,crossing,regular
3624571122,crossing,zebra,regular
3624571126,highway,crossing,regular
3624571126,crossing,zebra,regular
3624571128,highway,crossing,regular
3624571128,crossing,zebra,regular
3624571129,highway,crossing,regular
3624571129,crossing,zebra,regular
3624571130,highway,crossing,regular
3624571130,crossing,zebra,regular
3624571135,highway,crossing,regular
3624571135,crossing,zebra,regular
3624571136,highway,crossing,regular
3624571136,crossing,zebra,regular
3624571137,highway,crossing,regular
3624571137,crossing,zebra,regular
3624571138,highway,crossing,regular
3624571138,crossing,zebra,regular
3624571139,highway,crossing,regular
3624571139,crossing,zebra,regular
3624571140,highway,crossing,regular
3624571140,crossing,zebra,regular
3624571141,highway,crossing,regular
3624571141,crossing,zebra,regular
3624571142,highway,crossing,regular
3624571142,crossing,zebra,regular
3624571143,highway,crossing,regular
3624571143,crossing,zebra,regular
3624571144,highway,crossing,regular
3624571144,crossing,zebra,regular
3624571145,highway,crossing,regular
3624571145,crossing,zebra,regular
3624571146,highway,crossing,regular
3624571146,crossing,zebra,regular
3624571147,highway,crossing,regular
3624571147,crossing,zebra,regular
3624571148,highway,crossing,regular
3624571148,crossing,zebra,regular
3624571149,highway,crossing,regular
3624571149,crossing,zebra,regular
3624571150,highway,crossing,regular
3624571150,crossing,zebra,regular
3624571151,highway,crossing,regular
3624571151,crossing,zebra,regular
3624571156,highway,crossing,regular
3624571156,crossing,zebra,regular
3624571157,highway,crossing,regular
3624571157,crossing,zebra,regular
3624571161,highway,crossing,regular
3624571161,crossing,zebra,regular
3624571162,highway,crossing,regular
3624571162,crossing,zebra,regular
3624571163,highway,crossing,regular
3624571163,crossing,zebra,regular
3624571164,highway,crossing,regular
3624571164,crossing,zebra,regular
3624571165,highway,crossing,regular
3624571165,crossing,zebra,regular
3624622264,name,Anh Minh Gửi $,regular
3624622264,amenity,money_transfer,regular
3624622264,vi,Anh Minh Gửi $,name
3624622264,alt_name,Anh Minh Gửi Tiền,regular
3624622264,vi,Anh Minh Gửi Tiền,alt_name
3624622265,highway,crossing,regular
3624622265,crossing,zebra,regular
3624622266,highway,crossing,regular
3624622266,crossing,zebra,regular
3624622267,highway,crossing,regular
3624622267,crossing,zebra,regular
3624622268,highway,crossing,regular
3624622268,crossing,zebra,regular
3624622269,highway,crossing,regular
3624622269,crossing,zebra,regular
3624622270,highway,crossing,regular
3624622270,crossing,zebra,regular
3624622271,highway,crossing,regular
3624622271,crossing,zebra,regular
3624622272,highway,crossing,regular
3624622272,crossing,zebra,regular
3624622273,highway,crossing,regular
3624622273,crossing,zebra,regular
3624622274,highway,crossing,regular
3624622274,crossing,zebra,regular
3624622275,highway,crossing,regular
3624622275,crossing,zebra,regular
3624622276,highway,crossing,regular
3624622276,crossing,zebra,regular
3624622277,highway,crossing,regular
3624622277,crossing,zebra,regular
3624622278,highway,crossing,regular
3624622278,crossing,zebra,regular
3624622280,highway,crossing,regular
3624622280,crossing,zebra,regular
3624622281,highway,crossing,regular
3624622281,crossing,zebra,regular
3624622283,highway,crossing,regular
3624622283,crossing,zebra,regular
3624622286,highway,crossing,regular
3624622286,crossing,zebra,regular
3624622287,highway,crossing,regular
3624622287,crossing,zebra,regular
3624622288,highway,crossing,regular
3624622288,crossing,zebra,regular
3624624017,name,Tân Lập Supermarket,regular
3624624017,shop,supermarket,regular
3624624017,en,Tân Lập Supermarket,name
3624624017,vi,Siêu thị Tân Lập,name
3624624017,alt_name,Tan Lap Supermarket,regular
3624624017,vi,Tan Lap Supermarket,alt_name
3624624024,highway,crossing,regular
3624624024,crossing,zebra,regular
3624624025,highway,crossing,regular
3624624025,crossing,zebra,regular
3624624026,highway,crossing,regular
3624624026,crossing,zebra,regular
3624624027,highway,crossing,regular
3624624027,crossing,zebra,regular
3624624028,highway,crossing,regular
3624624028,crossing,zebra,regular
3624624029,highway,crossing,regular
3624624029,crossing,zebra,regular
3624624030,highway,crossing,regular
3624624030,crossing,zebra,regular
3624624031,highway,crossing,regular
3624624031,crossing,zebra,regular
3624624040,highway,crossing,regular
3624624040,crossing,zebra,regular
3624624041,highway,crossing,regular
3624624041,crossing,zebra,regular
3624624042,highway,crossing,regular
3624624042,crossing,zebra,regular
3624624043,highway,crossing,regular
3624624043,crossing,zebra,regular
3624624044,highway,crossing,regular
3624624044,crossing,zebra,regular
3624624045,highway,crossing,regular
3624624045,crossing,zebra,regular
3624624046,highway,crossing,regular
3624624046,crossing,zebra,regular
3624624047,highway,crossing,regular
3624624047,crossing,zebra,regular
3624657294,name,The Arsenal,regular
3624657294,shop,art_supplies,regular
3624657294,website,http://www.thearsenalsj.com/,regular
3624657295,amenity,post_box,regular
3624657295,operator,United States Postal Service,regular
3624657310,denomination,protestant,regular
3624657310,office,religion,disused
3624657310,old_name,The River Church Community,regular
3624657310,religion,christian,regular
3624657310,website,http://www.the-river.org/,regular
3624657311,amenity,post_box,regular
3624657311,operator,United States Postal Service,regular
3624657312,highway,crossing,regular
3624657312,crossing,zebra,regular
3624657313,highway,crossing,regular
3624657313,crossing,zebra,regular
3624657314,highway,crossing,regular
3624657314,crossing,zebra,regular
3624657315,highway,crossing,regular
3624657315,crossing,zebra,regular
3624657316,highway,crossing,regular
3624657316,crossing,zebra,regular
3624657317,highway,crossing,regular
3624657317,crossing,zebra,regular
3624657318,highway,crossing,regular
3624657318,crossing,zebra,regular
3624657319,highway,crossing,regular
3624657319,crossing,zebra,regular
3624657320,highway,crossing,regular
3624657320,crossing,zebra,regular
3624657321,highway,crossing,regular
3624657321,crossing,zebra,regular
3624657322,highway,crossing,regular
3624657322,crossing,zebra,regular
3624970701,name,Bay Area College of Nursing,regular
3624970701,amenity,college,regular
3624970701,website,http://bayareacollege.edu/,regular
3624970701,operator,Bay Area College of Nursing,regular
3624970708,name,QCO Auto,regular
3624970708,shop,car,regular
3624970708,website,http://www.qcoauto.com/,regular
3624970708,second_hand,only,regular
3624970709,name,Family Dentistry,regular
3624970709,amenity,dentist,regular
3624970720,bench,yes,regular
3624970720,highway,bus_stop,regular
3624970720,network,VTA,regular
3624970720,shelter,yes,regular
3624970721,name,Pisciotta Properties,regular
3624970721,office,estate_agent,regular
3624970726,highway,crossing,regular
3624970726,crossing,zebra,regular
3624970727,highway,crossing,regular
3624970727,crossing,zebra,regular
3624970728,highway,crossing,regular
3624970728,crossing,zebra,regular
3624970729,highway,crossing,regular
3624970729,crossing,zebra,regular
3624970730,highway,crossing,regular
3624970730,crossing,zebra,regular
3624970731,highway,crossing,regular
3624970731,crossing,zebra,regular
3624970732,highway,crossing,regular
3624970732,crossing,zebra,regular
3624970733,highway,crossing,regular
3624970733,crossing,zebra,regular
3624970734,highway,crossing,regular
3624970734,crossing,zebra,regular
3624970735,highway,crossing,regular
3624970735,crossing,zebra,regular
3624970736,highway,crossing,regular
3624970736,crossing,zebra,regular
3624970737,highway,crossing,regular
3624970737,crossing,zebra,regular
3624970738,highway,crossing,regular
3624970738,crossing,zebra,regular
3624970739,highway,crossing,regular
3624970739,crossing,zebra,regular
3624970740,highway,crossing,regular
3624970740,crossing,zebra,regular
3624970741,highway,crossing,regular
3624970741,crossing,zebra,regular
3624970742,name,Nguyen Tax Solutions,regular
3624970742,level,1,regular
3624970742,office,tax_advisor,regular
3624970743,name,AAYS Medical Supplies,regular
3624970743,shop,medical_supply,regular
3624970743,level,0,regular
3624970744,name,Domino’s,regular
3624970744,amenity,fast_food,regular
3624970744,cuisine,pizza,regular
3624970745,name,Buena Vista Optometric Eye Center,regular
3624970745,shop,optician,regular
3624970745,operator,Buena Vista Eyecare Group,regular
3624970746,name,Van Florist,regular
3624970746,shop,florist,regular
3624970751,highway,crossing,regular
3624970751,crossing,zebra,regular
3624970752,highway,crossing,regular
3624970752,crossing,zebra,regular
3624970753,highway,crossing,regular
3624970753,crossing,zebra,regular
3624970754,highway,crossing,regular
3624970754,crossing,zebra,regular
3624970755,highway,crossing,regular
3624970755,crossing,zebra,regular
3624970756,highway,crossing,regular
3624970756,crossing,zebra,regular
3624970757,highway,crossing,regular
3624970757,crossing,zebra,regular
3624970758,highway,crossing,regular
3624970758,crossing,zebra,regular
3624970759,highway,crossing,regular
3624970759,crossing,zebra,regular
3624970760,highway,crossing,regular
3624970760,crossing,zebra,regular
3624970761,highway,crossing,regular
3624970761,crossing,zebra,regular
3624970762,highway,crossing,regular
3624970762,crossing,zebra,regular
3624970767,highway,crossing,regular
3624970767,crossing,zebra,regular
3624970768,highway,crossing,regular
3624970768,crossing,zebra,regular
3624970769,highway,crossing,regular
3624970769,crossing,zebra,regular
3624972299,traffic_calming,bump,regular
3624972300,traffic_calming,bump,regular
3624972392,traffic_calming,bump,regular
3624972593,traffic_calming,bump,regular
3624972594,traffic_calming,bump,regular
3624972595,traffic_calming,bump,regular
3624972596,traffic_calming,bump,regular
3624972610,highway,crossing,regular
3624972610,crossing,zebra,regular
3624972611,highway,crossing,regular
3624972611,crossing,zebra,regular
3624972683,highway,crossing,regular
3624972683,crossing,zebra,regular
3624972684,highway,crossing,regular
3624972684,crossing,zebra,regular
3624972685,highway,crossing,regular
3624972685,crossing,zebra,regular
3624972686,highway,crossing,regular
3624972686,crossing,zebra,regular
3624972687,highway,crossing,regular
3624972687,crossing,zebra,regular
3624972824,amenity,restaurant,regular
3624972824,cuisine,mexican,regular
3624972829,name,Plaza Jewelers,regular
3624972829,shop,jewelry,regular
3624972830,name,Mi Tierra,regular
3624972830,amenity,restaurant,regular
3624972830,cuisine,mexican,regular
3624972830,es,Mi Tierra,name
3624972830,website,http://www.mitierrasanjose.com/,regular
3624972831,name,Fotografía Medina,regular
3624972831,shop,photo_studio,regular
3624972831,craft,photographer,regular
3624972831,es,Fotografía Medina,name
3624972831,website,http://www.fotomedina.com/,regular
3624972840,name,Torres Motors,regular
3624972840,shop,car,regular
3624973205,name,Phuong Trinh,regular
3624973205,shop,wedding,regular
3624973205,vi,Phương Trinh,name
3624973206,name,Photo One,regular
3624973206,shop,photo_studio,regular
3624973206,craft,photographer,regular
3624973242,highway,crossing,regular
3624973242,crossing,zebra,regular
3624973243,highway,crossing,regular
3624973243,crossing,zebra,regular
3624973244,highway,crossing,regular
3624973244,crossing,zebra,regular
3624973245,highway,crossing,regular
3624973245,crossing,zebra,regular
3624973246,highway,crossing,regular
3624973246,crossing,zebra,regular
3624973247,highway,crossing,regular
3624973247,crossing,zebra,regular
3624973248,highway,crossing,regular
3624973248,crossing,zebra,regular
3624973249,name,Rose Market,regular
3624973249,shop,convenience,regular
3624973253,name,Lò Bánh cuốn Thanh Trì,regular
3624973253,amenity,restaurant,regular
3624973253,cuisine,vietnamese,regular
